Statistics for mnist_CNN_v1_test

layer	0
std (mean(feature map)) across trials 	"[ 0.04038332  0.05508259  0.0536645   0.00435942  0.0760632   0.07322454
  0.00223251  0.06033819  0.10248473  0.03388369  0.00941712  0.09720802
  0.02820256  0.07224713  0.06701037  0.02548555  0.03802391  0.04238373
  0.02763075  0.07417     0.03667961  0.01117902  0.00401459  0.00153454
  0.02165681  0.03870711  0.01849627  0.00474504  0.10629651  0.09123769
  0.04853771  0.09477707]"
std (max(feature map)) across trials 	"[ 0.11978786  0.17319091  0.27890831  0.06205586  0.13194084  0.28943306
  0.05162522  0.21171409  0.36241606  0.23152618  0.11530936  0.41844082
  0.14880767  0.15904365  0.31844693  0.09746081  0.08544444  0.17106448
  0.13938722  0.39697969  0.17691752  0.06684479  0.06652678  0.10481639
  0.08484022  0.19844024  0.10155688  0.03479984  0.13026716  0.31648451
  0.25526851  0.30603534]"
mean(max pool unit across trials) within feature map 0 	[0.0, 1.4076993e-05, 4.2307121e-05, 0.00036755207, 0.0013937658, 0.0034030636, 0.0048746192, 0.0049678553, 0.0043399702, 0.0025408622, 0.0013978884, 0.0010606534, 0.00097252347, 0.0013199825, 0.0022297837, 0.0034636776, 0.0048127454, 0.0056968904, 0.0054571494, 0.0040477389, 0.0021837519, 0.00081432343, 0.00026052221, 2.9728788e-05]
